date,state,state_id,subindicator_id,value
201901,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,17141
201901,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,135
201901,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,128068
201901,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,13755
201901,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,165838
201901,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,38221
201901,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,10474
201901,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,295
201901,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,122098
201901,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,22
201901,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,38
201901,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1059
201901,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,4
201901,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,4310
201901,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,1898
201901,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,8245
201901,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,105479
201901,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,12385
201901,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,314812
201901,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,642288
201901,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,223160
201901,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2641325
201901,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,756
201901,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1531
201901,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,24095
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201901,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,41479
201901,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,97959
201901,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,452
201901,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,930
201901,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,138635
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,15
201901,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,26432
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,57
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,26
201901,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,32448
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,209
201901,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,33177
201901,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,35
201901,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,2253
201901,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,10
201902,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,126137
201902,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,17036
201902,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,487353
201902,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,45063
201902,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,219031
201902,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,279558
201902,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,939
201902,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,41667
201902,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,70
201902,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,126596
201902,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,12164
201902,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,171307
201902,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,50590
201902,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,9436
201902,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,464
201902,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,125156
201902,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,23
201902,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,44
201902,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,902
201902,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,5
201902,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,5333
201902,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,475
201902,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,10283
201902,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,104069
201902,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,10659
201902,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,362272
201902,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,692740
201902,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,219031
201902,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2809315
201902,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,499
201902,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1529
201902,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,28913
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,7
201902,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,40081
201902,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,98441
201902,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,408
201902,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,893
201902,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,138491
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,17
201902,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,27082
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,54
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,12
201902,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,35617
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,194
201902,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,35697
201902,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,16
201902,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,2430
201902,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,13
201903,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,166268
201903,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,25437
201903,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,643691
201903,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,50044
201903,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,245725
201903,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,412943
201903,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,1730
201903,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,22202
201903,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,270
201903,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,142051
201903,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,26098
201903,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,199369
201903,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,60763
201903,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,12998
201903,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,701
201903,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,157858
201903,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,132
201903,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,59
201903,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1366
201903,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,4
201903,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,5319
201903,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,705
201903,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,11034
201903,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,113872
201903,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,6161
201903,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,322032
201903,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,862367
201903,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,245725
201903,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,4100636
201903,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,805
201903,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,2458
201903,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,51819
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,14
201903,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,48735
201903,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,102440
201903,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,800
201903,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1980
201903,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,155502
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,18
201903,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,22704
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,64
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,21
201903,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,38643
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,235
201903,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,55533
201903,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,34
201903,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,4979
201903,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,14
201904,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,69155
201904,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,15556
201904,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,379159
201904,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,32108
201904,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,137486
201904,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,209078
201904,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,49
201904,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,14482
201904,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,79
201904,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,80834
201904,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,11206
201904,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,117708
201904,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,42021
201904,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,8939
201904,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,287
201904,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,80165
201904,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,15
201904,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,20
201904,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,607
201904,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,19770
201904,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,11402
201904,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,778
201904,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,6320
201904,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,66769
201904,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,1063
201904,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,249180
201904,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,569921
201904,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,137486
201904,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,1966850
201904,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,339
201904,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1348
201904,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,26082
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,7
201904,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,28228
201904,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,61266
201904,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,802
201904,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1424
201904,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,88994
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,18
201904,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,4925
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,49
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,15
201904,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,9
201904,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,23882
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,154
201904,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,26134
201904,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,32
201904,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,3088
201904,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,5
201905,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,124235
201905,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,25774
201905,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,525138
201905,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,40165
201905,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,198868
201905,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,261788
201905,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,40
201905,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,23615
201905,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,91
201905,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,112590
201905,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,19444
201905,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,175060
201905,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,52017
201905,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,12698
201905,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,202
201905,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,114720
201905,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,23
201905,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,20
201905,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1023
201905,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,4
201905,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,5694
201905,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,1381
201905,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,10062
201905,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,96720
201905,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,1464
201905,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,313965
201905,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,767905
201905,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,198868
201905,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2579132
201905,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,525
201905,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1910
201905,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,29920
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,9
201905,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,46859
201905,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,87402
201905,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,1025
201905,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,2008
201905,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,123736
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,12
201905,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,4100
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,55
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,19
201905,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,28
201905,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,37115
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,191
201905,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,32780
201905,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,2
201905,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,4989
201905,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,4
201906,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,127654
201906,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,31572
201906,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,604231
201906,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,41970
201906,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,230224
201906,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,306107
201906,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,15
201906,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,20898
201906,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,171
201906,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,129278
201906,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,20409
201906,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,197369
201906,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,59446
201906,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,16611
201906,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,250
201906,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,123298
201906,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,37
201906,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,61
201906,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1088
201906,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,23
201906,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,10911
201906,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,1133
201906,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,10850
201906,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,102258
201906,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,831
201906,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,371160
201906,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,904503
201906,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,230224
201906,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2882710
201906,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,589
201906,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,2455
201906,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,46515
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,7
201906,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,54227
201906,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,99716
201906,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,980
201906,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1549
201906,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,142768
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,17
201906,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,4467
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,50
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,29
201906,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,610
201906,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,39269
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,193
201906,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,38873
201906,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,2
201906,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,5980
201906,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,9
201907,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,133994
201907,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,28577
201907,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,619951
201907,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,44485
201907,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,290680
